소속사,그룹,연예인 이름,사건 날짜,사건 내용
키이스트,,김수현,2024년 3월 24일,"2024년 3월 24일 고인이 과거 연인이었던 김수현과의 사진을 올린 이유는 김수현 소속사로부터 채무독촉의 내용증명을 받고 김수현이 이와 관련이 없을 것이란 기대심에 연락을 취해 봤으나, 답변이 없자 과거 사진을 올리면 연락이 오지 않을까 하는 생각에 잠시 사진을 올린 것인데, 이진호 유튜버는 누구의 사주를 받았는지는 모르지만, 고인과 김수현의 과거 연인 사이를 부정하고 이에 더 나아가 고인이 이상한 여자로 비춰지게끔 허위사실을 유포하여 고인으로 하여금 극단적 선택을 할 수밖에 없을 정도로 고인을 극심한 정신적 고통에 시달리게 몰아갔습니다. 이에 유족 측은 이진호 유튜버의 허위사실을 입증하기 위해 김수현 측과의 교제 사실을 알릴 수밖에 없었다는 점, 그러기 위해 과거 연인 관계였던 사진 들을 공개할 수밖에 없었다는 점을 양해 바랍니다. 수사와 관련하여 이진호 유튜버는 고인이 사망하자 과거 영상들을 삭제하고 있어 이는 명백한 증거인멸에 해당하여 압수수색 및 구속수사를 촉구하는 바입니다. 다음으로, 김수현 측 관련 이야기를 하겠습니다. 처음 유족 측은 이진호 유튜버의 허위사실을 입증하기 위해 김수현 측이 연인 관계임을 인정하기를 바랐으나, 거듭되는 김수현 측의 거짓된 입장문이 유족 측을 더욱 힘들게 하였고 이에 지금이라도 진심 어린 사과를 하기를 바랍니다. 김수현 소속사가 1차 내용증명을 보낸 후 고인이 김수현에게 살려 달라는 문자를 보내자 김수현은 연락 한 통 없었고, 대신 소속사를 통해 2차 내용증명을 고인에게 보내 왔습니다. 간략히 2차 내용증명의 내용을 설명드리면, 김수현 측이 최근 밝힌 입장문 내용과 달리 배임 등의 행위로 이를 보낼 수밖에 없었다는 점을 언급하지만, 사실상 고인으로 하여금 기간을 줄 테니 채무를 반드시 변제하라는 내용이었고, 그 외에도 김수현 및 소속사 배우들과 직접 연락하지 말라는 내용, 또한 사진을 올린 것에 대한 법적 대응을 하겠다는 협박이었습니다. 실제로도 2차 내용증명 이후 김수현으로부터 연락은 단 한 차례도 없었고, 김수현 소속사의 다른 배우들과도 연락이 닿지 않았습니다. 이에 대해 고인이 생전에 이런 내용증명을 받고 얼마나 심적 고통을 받았을지는 감히 미루어 짐작조차 하기 힘듭니다. 왜 지금에야 와서 공개적 입장문으로 유족 측의 연락을 기다리는지 알 수 없습니다. 향후 김수현 측에 대한 법적 대응에 대해 검토 중입니다. 또한 기자회견 중 많은 언론사 중에 하필 가세연에 제보를 했냐는 질문에 유족 측인 권영찬 한국연예인자살예방협회 소장이 ""(유족이) 언론사 100곳에 메일을 줬는데 모두 거부했다. 사실 김수현 씨와 김새론 씨가 사귀었다는 건 모든 연예부 기자가 인지를 하고 있더라. 그러나 (기사를) 쓸 수 없다고 했다."" 발언했으며 # 또한 고인의 일기장에 김수현과 6년간 교제해온 정확한 날짜와 정확한 기록이 남아있다고 밝혔다. # 즉, 유족 측이 최초로 찾아간 건 한국연예인자살예방협회 소장이었다."
키이스트,,김수현,2024년 3월 25일,"2024년 3월 25일 보낸 2차 내용증명에 대해 ""내용증명에는 향후 SNS에 (3월 24일에 올린 것과) 유사한 사진을 올리거나, 소속사 배우 중 누구와도 접촉하거나, '눈물의 여왕'이 손해를 보면 전액을 배상 처리하도록 하겠다는 내용이 쓰여 있었다""고 주장했습니다. 이에 내용증명 원문을 이 입장문에 첨부합니다. 내용증명을 통해 확인할 수 있듯 당사는 김새론 씨에게 그 어디에도 작품에 끼치는 손해에 배상하라는 요구를 하지 않았습니다. SNS에 사진을 올리거나 소속사 배우와 연락을 하는 것으로 손해배상을 청구하는 것 또한 불가능한 일입니다. 당사가 2차 내용증명을 보낸 것은 김새론 씨에게 내용증명에 대한 보다 정확한 안내를 하기 위해서였습니다. 종전 입장문에서 밝힌 바와 같이 당사는 김새론 씨에 대한 채권이 '회수 불능' 상태에 있다는 것을 밝힘으로써 김새론 씨에 대한 채권을 대손금 처리하고, 당사 임원들의 업무상배임 소지를 없애기 위해 김새론 씨에게 이를 고지하는 내용증명을 우편으로 보냈습니다."
키이스트,,김수현,2024년 3월 15일,"2024년 3월 15일 보낸 1차 내용증명입니다. 그런데 알려진 바와 같이 김새론 씨가 이에 대해 김수현씨에게 문자를 보냈고, 3월 24일에 SNS를 통해 두 사람의 사진을 올렸습니다. 3월 25일 당사가 보낸 내용증명은 김새론 씨의 우려를 해소하고자 채무 변제를 촉구한 이유를 설명하고, 채무변제와 관련하여 전향적으로 협의할 의사가 있음을 설명하기 위함이었습니다. 아래 첨부한 2차 내용증명과 같이 당사는 김새론 씨에게 ""회사가 귀하의 대여금 채무 변제기가 도래하였음에도 이를 귀하께 청구하지 않을 경우, 의뢰인 회사 임원들에게 배임죄가 성립할 소지가 있기 때문""에 2차 내용증명을 보냈음을 설명드렸고, ""귀하와 채무 변제의 방법, 시기 등에 있어서 전향적으로 협의할 의사""를 밝혔습니다. 유족 측은 2차 내용증명에 ""사실상 고인으로 하여금 기간을 줄 테니 채무를 반드시 변제하라는 내용""이 담겨있다는 취지의 주장을 하고 있습니다. 그러나 2차 내용증명은 앞서 설명한 것처럼 당사가 김새론 씨와 채무변제의 방법, 시기 등에 있어서 전향적으로 협의할 의사가 있으니, 김새론 씨가 가능한 채무변제 일정을 법률대리인에게 알려달라는 내용이 있을 뿐입니다. 채무변제를 독촉하는 내용은 전혀 담겨있지 않습니다. ""가능한 채무변제 일정을 법률대리인에게 알려달라""는 내용이 포함된 이유 또한 내용증명의 목적 자체가 ""채무변제를 독촉하였음에도 이를 회수할 수 없었다""는 것을 입증하기 위해서이기 때문에, ""채무를 변제하지 않아도 된다""라는 내용이 포함될 수 없어서입니다. 당사가 채무를 변제하지 않아도 된다는 표현을 명시적으로 사용하면 김새론 씨에게 채무 면제를 하는 것이 되어, 김새론 씨에게는 증여세 부과 문제가 생길 수 있었습니다. 실제로 2차 내용증명을 보낸 다음 날인 3월 26일, 당사의 법률대리인은 당시 김새론 씨의 매니지먼트사와 소통하여 내용증명 우편의 취지를 설명하였습니다. 이에 김새론 씨는 2차 내용증명을 통해 ""귀사가 지난 시간 의뢰인에게 보인 성의에 관해 감사하는 마음과 더불어 당연히 귀사가 입은 손해에 관한 책임을 지겠다는 마음에서, 내가 부담해야 할 손해액의 확정과 함께 앞으로의 변제계획에 관하여 협의를 통해 조율하고자 한다""라는 입장을 밝혔습니다. 종전 입장문에서 밝힌 바와 같이 이로써 당사와 김새론 배우 사이의 채권•채무 관계는 일단락되었습니다."
키이스트,,김수현,2024년 4월 1일,"2024년 4월 1일 감사보고서 접수) 곧바로 김새론 씨에 대한 채권 전액을 대손금 처리했다는 점을 다시 한 번 밝힙니다. 이를 통해 당사는 처음부터 故 김새론 배우를 채무의 변제로 압박할 의도가 없었다는 점을 알 수 있고, 고인과 유족 측 또한 이후 단 한 번도 채무를 갚으려는 시도를 하지 않았습니다. 또한 당사와 김새론 씨의 채권•채무 관계는 전적으로 당사 소관의 업무입니다. 김수현 씨는 해당 내용에 대해 입장을 밝힐 권한이 없습니다. 이에 당사는 내용증명을 통해 김수현 씨에게 ""채무와 관련하여"" 연락하는 것을 자제할 것을 공식적으로 요청 드려야 했습니다. 김새론 씨에게 ""채무변제는 의뢰인 회사 소속 임직원 또는 배우 개인의 업무가 아니라 의뢰인 회사의 소관 업무""임을 밝히고 ""이 사건 채무와 관련하여 의뢰인 회사 소속 임직원 또는 배우에게 연락하는 일을 삼가""하고 ""채무와 관련된 협의 권한을 부여받은"" 당사 법무법인의 변호사와 소통하도록 설명 드린 이유입니다. 김새론 씨가 소속사 배우와 연락하면 손해 배상을 해야한다거나 하는 내용은 당연히 없습니다. 그럼에도 가세연은 3월 17일 보도에서 ""김수현뿐 아니라, 골드메달리스트 누구한테도 연락하지 말라고 협박""하는 것이라며 의미를 왜곡했습니다. 그러나 당사는 소속사 배우들에게 단 한 차례도 그런 요구를 하지 않았을 뿐만 아니라, 이후에도 김새론 씨는 소속사 배우들과 자유롭게 연락을 주고받았습니다. 김새론 씨가 3월 24일 SNS에 사진을 올릴 당시, 김수현 씨가 출연 중인 '눈물의 여왕'이 방영 중이었습니다. 이런 상황에서 김새론 씨가 사진을 게시하자 사진을 올린 새벽 2시 14분부터 당사가 공식 입장을 발표한 오전 11시경까지 최소 50건 이상의 기사가 쏟아졌습니다. 이에 당사는 김새론 씨에게 위와 같은 돌발적인 행위가 드라마 제작사와 출연 배우 및 스태프, 방송국과 OTT등 모든 관계자들에게 영향을 미칠 수 있음을 알릴 필요가 있었습니다. 김새론 씨에게 손해 배상 등에 대해 압박하는 일은 없었다는 점을 다시 한 번 말씀드립니다. ▶ 유튜버 이진호씨에 대한 입장 김새론 씨는 골드메달리스트와 2022년 11월에 계약 만료가 됐습니다. 이후 다른 엔터테인먼트 회사에서 일을 진행하고 있었습니다. 가세연에서 유튜버 이진호와 관계가 있다고 주장한 매니저는 해당 회사의 관계자들로, 골드메달리스트의 직원이 아닙니다. 그럼에도 가세연은 기자회견에서 ""이진호가 절친이라고 말한 김수현 소속사의 매니저라고 파악하는 단계"" 등 교묘하게 법적인 책임을 지지 않을 수 있는 발언을 이용해 사실 관계를 왜곡하고 있습니다. ▶ 배우 서예지씨 관련 허위 사실에 대한 입장 가세연은 3월 17일 보도에서 익명의 제보자를 근거로 당사가 언론사와 결탁하여 서예지 씨를 음해했다는 허위 사실을 주장했습니다. 해당 내용은 익명의 제보자를 앞세운 허위 주장으로, 당시 서예지 씨를 담당했던, 현재는 퇴사한 매니저가 황당해하며 당사로 연락을 해왔을 정도였습니다. 어떤 근거도, 책임도 지지 않는 허위 사실 유포를 멈춰주시길 바랍니다. 유족은 지속적인 허위 사실 유포를 중단해 주십시오. 이 외에도 유족 측은 골드메달리스트와 김수현 씨에 대해 많은 거짓들을 주장하고 있습니다. 몇 가지 예를 들면, 유족 측은 당사가 고인의 장례식장에 오지 않았다고 주장했습니다."
키이스트,,김수현,2025년 2월 17일,"2025년 2월 17일과 2월 19일 2일간 고인의 장례식장에 찾아가 유족을 직접 만나 인사드리고 근조 화환과 조의금을 남겼습니다. 가세연은 김수현 씨의 사생활을 유출한 제보자를 '김새론 이모'로 표현했습니다. 하지만 언론 기사 등을 통해 해당 제보자가 이모가 아니라는 기사가 나왔습니다. 그리고 오늘 기자회견에서 유족 측은 제보자에 대해 ""(고인의) 어머니에게는 결혼한 이모가 없습니다. 소속사가 무엇보다도 새론 씨에게는 엄마보다도 더 친엄마 같은 이모가 바로 최근에 인터뷰한 이모입니다"", 그리고 '친이모보다 더 친이모'라고 설명했습니다. 미디어를 통해 자신을 '이모'라고 밝힐 때는 어머니의 친자매를 의미하는 것이 상식입니다. 제보자가 실제 친척인 것과 가까운 지인인 것은 대중이 미디어를 통해 갖는 신뢰가 달라질 수 있습니다. 하지만 유족 측은 기자회견에서 제보자가 유족 측의 실제 친척인지 친척 같은 지인인지 불분명하게 표현했습니다. 최근 다수의 업계 관계자들이 당사에 해당 제보자가 모 배우의 어머니라는 이야기를 전해오기도 했습니다. 제보에 있어 가장 중요한 것은 제보의 사실 여부이지 제보자가 누군가인지는 아닙니다. 당사 또한 그에 대해 분명히 인지하고 있습니다. 하지만 제보자의 신상에 대해 언급하는 것은, 유족 측이 기자회견에서 김수현 씨의 사생활을 담은 사진을 무단으로 유출한 것에 대해 ""가족을 건드리는 건, 굉장히 큰 실수""라고 밝혔기 때문입니다. 해당 사진은 과거 김새론 씨가 출연한 방송을 통해 밝혀졌듯, 김새론 씨가 성인이 된 후에 얻은 집입니다. 유족 측이 주장하는 두 사람의 연애 시점과 관련이 없는 사진입니다. 그럼에도 ""가족을 건드리는 건, 굉장히 큰 실수""라는 명분으로 김수현 씨의 사생활을 무단 유출했습니다. 가세연은 이 사진의 공개를 몇 번씩 예고하면서 선정적인 단어로 부풀리기도 했습니다. 유족 측은 김새론 씨가 세상을 떠난 이유 중 하나로 고인의 사생활을 자극적으로 보도한 것을 꼽고 있습니다. 그렇다면 지금 유족 측과 가세연이 김수현 씨에게 하는 행위는 무엇인지 반문하고 싶습니다."
키이스트,,김수현,2017년 6월 23일,"2017년 6월 23일 올린 사진을 근거로 다시 한 번 김수현 씨가 김새론 씨와 미성년자 시절 사귀었다고 주장했습니다. 그러나 사진 속 인물은 김수현 씨가 아닌 타인입니다. 가세연은 사진 속 인물이 입은 의상이 김수현 씨가 과거 광고한 제품과 비슷하다고 주장했습니다. 그러나 사진 속 의상과 김수현씨가 광고한 의상은 다른 브랜드의 제품입니다. 팬계정에 올라간 사진이 화제가 되자 얼굴조차 확인할 수 없는 사진으로 근거 없는 의혹을 씌우는 것까지 당사가 일일이 대응할 필요는 없다고 생각합니다. 하지만 유족 측은 얼굴조차 나오지 않은 이 사진을 근거로 김수현 씨가 미성년자 시절 김새론 씨가 가족과 함께 살던 아파트에 자주 왔고, 가족이 없을 때 몰래 만남을 가졌다는 새로운 주장을 꺼냈습니다. 김수현 씨는 가세연에서 직접 찾아가 ""바로 이 엘레베이터""라고 말한 그 장소를 단 한 번도 간 적이 없습니다. 그 곳에 간 건 가세연이지 김수현 씨가 아닙니다. 유족 측은 '친이모보다 더 친이모'를 거론했다는 이유로 김수현 씨의 사생활마저 무단 공개했습니다. 그럼에도 김수현 씨가 미성년자 시절 김새론 씨 가족의 집을 자주 방문하고, 몰래 만남을 가졌다는 주장은 이전까지 전혀 하지 않았습니다. 그런데 유족 측은 팬계정의 사진이 알려지자 갑자기 이같은 주장을 시작했습니다. 사건의 본질과는 아무런 상관없는 사진 한 장으로, 또는 온라인에서 발견한 게시물 하나로 다른 모든 존재하지 않는 거짓을 씌우는 행위를 중단하시기 바랍니다. 골드메달리스트 측은 해당 입장문에서 2차에서 4차 입장문까지 연애 기간을 김새론이 성인이 된 이후로 한정하였고, 주 쟁점인 연애와 관련된 것 외에도 유족 측에서 언급한 채무 관계와 망자에 대한 예우에 관해서도 반박하였다. 가로세로연구소 7차 폭로 및 영상 공개 가로세로연구소 유튜브 영상 김새론 유족이 김수현 소속사 골드메달리스트의 입장문을 확인한 후 ""사과 한마디 바랐던 건데 실망스럽다""면서 김새론과 김수현이 과거 촬영한 사진의 포렌식을 결정했다고 밝혔다. # 김새론 유족 측 관계자는 이날 한경닷컴에 ""김새론이 미성년자 시절 김수현과 교제했음을 입증할 수 있는 사진들을 디지털 포렌식을 하기로 했다""고 전했다. 또 유튜브 '가로세로연구소'(가세연)를 통해 김수현, 김새론이 연인 시절 촬영한 영상을 공개할 예정이라고 했다. 권영찬 한국연예인자살예방협회 소장은 ""김새론이 마지막까지 김수현을 보호하려 했다""며 ""'나중에 이런 일이 생기면 어떻게 해야 하지'라며 포렌식을 해야 할지 고민할 정도였다""고 했다. 김새론 유족은 김수현 측에서 '카카오톡 대신 텔레그램을 사용하자'고 제안했다고 주장했다. 이어 ""소속사 측에서 고인의 빈소에 근조화환을 보냈다며 사진을 공개했는데 김수현이 아닌 직원이 왔다 간 것""이라며 ""두 사람은 오랜 연인 사이였는데, 김수현이 직접 마땅히 왔어야 하는 것 아니냐""고 말했다. 이후 가세연이 영상을 공개했다. 해당 영상에는 김새론이 나왔고 누군가가 김새론의 모습을 찍고 있는 구도였다. 이 영상에는 김새론을 찍는 이로 추정되는 남자 목소리가 담겼다. 이 남자는 김새론의 등을 손으로 만지며 ""힘이 너무 들어간 거 아니냐""고 했고, 김새론은 '저주파 마사지기'를 이용하고 있는 것으로 보인다. 이후 김새론은 자기를 찍는 남자에게 친근하게 여러 얘기를 했으며, 영상은 잠시 뒤 끝났다. 가세연은 김수현이 내일 꼭 입장문을 내길 바란다며 이번에도 해당 영상의 남자가 자기가 아니라고 한다면 김수현의 얼굴이 나오는 영상을 추가적으로 공개하겠다고 밝혔다."
키이스트,,김수현,2018년 6월 20일,"2018년 6월 20일 밤 11시 20분에 찍힌 영상이었다. 당시 김새론은 만 17세, 고등학교 3학년 나이였다. 19초의 짧은 분량의 영상에서는 김수현이 닭볶음탕을 먹는 모습이 담겼다. 김새론은 김수현에게 ""어떠신가요?"", ""빨리 먹어요"", ""맛있어요?""고 물었고 김수현은 ""일단 닭볶음탕이라 하면""이라며 요리를 평가하는 듯한 모습이었다. 영상에는 소주병과 소주잔 두 개가 포착되기도 했다. 김세의는 ""미성년자하고 밤 11시 20분에 소주 먹고 뭐했냐""고 물었다. 또한 사진의 메타데이터와 같은 날짜에 요리학원 측에서 올린 네이버 포스트에 있는 김새론의 인터뷰를 게재했다. 영상 속 김새론은 ""집에서 요리하게 되고, 주변 사람에게 해주게 됐다""고 말했다."
키이스트,,김수현,2018년 6월 21일,"2018년 6월 21일 오전 12시 58분에 찍힌 영상도 공개했다. 김세의는 해당 영상이 ""김수현이 '해품달' 주제곡으로 '그대 한 사람'을 부르는 영상""이라며 ""이렇게 말하고도 미성년자 김새론과 사귄 적이 없다고 하냐. 사귄 게 아니면 그루밍 범죄냐. 미성년자랑 새벽 1시까지 뭐한 거냐""고 강하게 비판했다."
키이스트,,김수현,2016년 6월 24일,2016년 6월 24일 주고받은 카카오톡 메시지를 공개했다. 이날 대화 중 김수현은 김새론의 사진 한 장을 전송했다.
키이스트,,김수현,2015년 12월 12일,"2015년 12월 12일 촬영한 것이라고 밝혔으며, 실제로 같은날 쇼! 음악중심 의상과 일치했다. 김새론이 스키장에서 함께 찍은 사진을 공개했다. 가세연은 ""3~4년 끌 수 있다. 자료가 방대하다""고 밝혔다. 마지막으로 ""끝까지 미성년자 시절에 김새론과 사귀지 않았다는 새빨간 거짓말. 지인들과 항상 술 마시고 같이 자는가""라고 물으며 ""조금조금 보여주겠다. 그래도 김수현이 사과하길 바란다. 당신(김수현) 어차피 지옥행 확정이다. 지옥에도 단계가 있다. 더 무서운 지옥 가기 싫으면 진정성 있는 사과 하길 바란다""고 강조했다. # 다만, 가로세로연구소가 미성년자 폭로 중 추가적으로 공개한 데이트 사진 중 일본 브랜드 데상트 옷을 착용하고 2015 ~ 16년도 사이에 찍었다고 주장한 스키장 사진은 김새론이 착용한 비니가 온라인 의류 협찬 브랜드 비본오프 라는 제품으로 2020년에 출시된 제품이며 브랜드 자체는 2019년 11월에 만들어진 브랜드이므로 2019년과 2020년은 김새론이 성인이었을 시기이다. 이후 이 사진들은 다른 사람들과 함께 간 당시 소속사 골드메달리스트 단체 여행 때 찍힌 것으로 확인되었으며, 김새론이 성인이 된 이후인 2020년에 찍힌 것이라고 밝혔다. #"
키이스트,,김수현,2025년 5월 9일,"2025년 5월 9일 김수현측은 김세의를 추가 고소·고발하였음을 언론을 통해 밝혔다. 골드메달리스트 입장문 [ 펼치기 · 접기 ] 1. 골드메달리스트와 김수현 배우는 금일 유튜브 채널 가로세로연구소(이하 '가세연') 운영자 김세의를 정보통신망이용촉진및정보보호등에관한법률위반(명예훼손), 스토킹범죄의처벌등에관한법률위반 혐의로, 故 김새론 배우의 유족을 정보통신망이용촉진및정보보호등에관한법률위반(명예훼손) 혐의로 각 추가 고소·고발하였습니다. 2. 주지하다시피 김세의는 2025. 5. 7. 14:00경 기자회견에서 ""김수현 배우와 故 김새론 배우가 중학교 때부터 교제하였고 故 김새론 배우가 중학교 2학년 겨울방학 때 처음으로 성관계를 하였으며, 이를 뒷받침할 녹취파일이 있다"" ""김수현 배우 측이 녹취파일 제보자에게 40억 원을 줄 테니 녹취파일을 넘기라고 회유하였고, 제보자가 이를 거절하자 킬러 2명을 통해 제보자를 살해하려고 시도하였다""라는, 그야말로 허무맹랑한 허위사실을 유포하였습니다. 3. 김세의의 발언을 구체적으로 살펴보면, ""범행이 있기 딱 5일 전 금요일 밤늦은 시간에 뉴욕 JFK 공항을 통해 한국인과 중국인 킬러가 입국했다"" ""이 사건은 사건이 발생한 뉴저지 주경찰이 아닌 미 연방 수사국 FBI에서 수사가 진행되고 있다"" ""제보자는 출근길에 주차장에서 내리다가 칼에 목 부위에만 9차례 찔렸다"" ""한국인 킬러는 1992년생 이한구, 전라남도 광양시가 주소지인 사람이고, 또 한 명은 중국 국적의 조선족이다"" ""킬러는 FBI에 체포되었고, FBI가 확인한 결과 범행 직전 킬러의 핸드폰에서 이진호 관련자와 통화기록이 있음이 수사 결과 드러났다"" ""이건 명백한 살인교사 사건이다""라는 취지로 발언하였는데, 이는 일반인의 상식에 비추어 보아도 도저히 납득하기 어려운 주장입니다. 4. 심지어 김세의는 고소 및 고발대리인에 관하여도 ""고소 및 고발대리인(LKB) 소속 변호사들이 녹취파일 제보자가 세를 놓고 있는 집에 찾아와 제보자가 어디 있냐고 말하기도 하였다"" ""녹취파일 제보자의 집에 살고 있던 세입자 부부는 고소 및 고발대리인(LKB) 변호사 2명과 함께 있는 건장한 체격의 조선족 남성이 위협적으로 느껴졌다고 밝혔다"" ""고소 및 고발대리인(LKB) 대표변호사 역시 제보자에게 전화를 걸어 회유를 시도해 이 역시도 FBI가 녹취를 확보한 상태이다""라며, 도저히 이해할 수 없는 허위사실을 유포하였습니다. 5. 위와 같은 김세의의 발언은 단 한치의 진실조차 없는 완전한 거짓말입니다. 김세의는 위조된 녹취파일과 인터넷에서 내려받은 사진을 근거로 김수현 배우에 대한 터무니없는 허위사실을 마구잡이로 유포하였는바, 이는 김세의가 지금까지 저질러온 범죄와는 비교할 수 없을 정도로 중대한 범죄행위입니다. 이에 골드메달리스트와 김수현 배우는 김세의와 故 김새론 배우의 유족에 대하여 신속히 추가고소·고발 조치하였음을 알려드리고, 이들이 법과 원칙에 따라 처벌받을 수 있도록 최선의 노력을 다할 것임을 알려드립니다."
키이스트,,김수현,2024년 3월 19일,"2024년 3월 19일〉 문자 메시지 ""꼭 소송까지 가야할까? 당장 7억 변제 어려워 천천히 갚겠다."
키이스트,,김수현,2024년 3월 25일,"2024년 3월 25일〉 2차 내용증명 발송 (골드메달리스트 → 김새론) ""1차 내용증명을 통한 변제 촉구 미이행 시 배임죄 성립 위험있어 부득이 진행함을 양해해 달라. 다만 귀하가 변제의 어려움을 호소하여 변제 방법과 시기를 전향적으로 협의할 의사가 있다."" ""임직원 및 소속 배우에게 채무와 관련하여 연락 자제해주길 정중히 요청한다. 당사의 법률대리인에게 연락하라."" ""특히 배우는 드라마 출연 중이니 관련하여 종사 중인 많은 관계자들에게 피해가 갈 수 있어 자제해 달라."" 문자 메시지 ""내용증명에 지나친 걱정과 일부 오해 있어보여 연락했다."
키이스트,,김수현,2024년 3월 26일,"2024년 3월 26일〉 ""골드메달리스트에서 김새론에게 보여준 성의에 감사, 손해 책임지겠으며 변제 계획 협의하고 싶다."
키이스트,,김수현,2019년 7월 16일,"2019년 7월 16일부터 시행되므로 적용될 수 없다. 노종언 법무법인 존재 대표 변호사는 ""김수현과 고 김새론의 연애 추정 기간에는 형법상 미성년자의제강간죄 가 만 13세 미만과 간음을 한 경우 성립하는 범죄였다. 그러나 지난 2020년 텔레그램 n번방 사건 이후 만 16세 이하로 기준이 개정됐다""고 설명하며 성관계가 있었어도 당시엔 처벌을 받지 않는 범위에 해당한다고 밝혔다. # 검사 출신 이고은 변호사 또한 ""김수현이 법 개정 전에 교제했기 때문에 미성년자의제강간죄 처벌이 안 될 듯하다""라고 같은 의견을 냈다. # 이돈호 형사전문 변호사는 김수현의 기자회견에 대해 ""형사적으로는 미성년자의제강간 처벌이 어려울 수 있다고 하더라도, 김수현이 유가족 측 주장처럼 '오래 사귄 사실'과 '김새론의 회사 기여도'를 전혀 고려하지 않은 듯한 행동을 보였으며, 나이 차이가 많이 나는 중학생과의 관계라는 점에서 도덕적 비난 의 여지가 있다""고 지적했다. 또한 이 문서에서 후술하듯 ""이번 논란으로 기업의 광고 이미지에 심각한 타격을 준 만큼, 광고 계약상 손해배상과 위약금 등 민사상 문제들이 남아있다""는 의견을 밝혔다. # 또한 기자회견에 있어서도 공개된 카톡, 편지와 같은 증거들에 대한 입장 등 대중들의 근본적인 의문을 해결하지 못한 것에 대한 아쉬움을 표했다. # 법무법인 호암의 신민영 변호사는 김수현의 기자회견에 관련하여 ""문체를 감정하는 형태의 감정은 과학적 방식의 감정이라고 보긴 어렵다""면서 ""사람의 문체나 필체는 일생에 걸쳐서 바뀔 수 있는 것""이라고 지적했으며, 서초동의 한 변호사도 ""동일인임을 감정하려면 구체적인 저장정보 등을 검증해서 누가 언제 발언한 것인지 밝혀주는 게 실효성있는 증거로 보인다""고 설명했다."
키이스트,,김현중,2008년 4월 3일,2008년 4월 3일 김현중은 쇼! 음악중심 에서 리허설을 마치고 계단을 내려오다 굴러 왼쪽 발목을 크게 다쳤다.
키이스트,,김현중,2008년 9월 16일,2008년 9월 16일 불면증으로 고생하다가 수면제를 6~7개식 먹고 과다 복용해 서울 삼성의료원 응급실로 호송됐다.
키이스트,,김현중,2009년 9월 8일,2009년 9월 8일 일본에서 신종플루 확진을 받았다. 다행히 치료받고 무사히 완치되었다.
키이스트,,김현중,2010년 1월 18일,"2010년 1월 18일 일부 언론에서 김현중이 전두환의 세는나이 팔순잔치에 참석한 소식을 알리면서 논란이 일어났다. 처음에 소속사에서는 사실무근이라며 반박을 하였으나 얼마 안가서 참석한 게 맞다며 입장을 번복하면서 파장이 일어났다. 추후 소속사에서는 이번 논란과 관련하여 친분이 있어서 참석한건 아니라며 해명하였으며, 소속사 사장인 이호연 의 생일과 같은 일정이라 약속장소로 가기 위해 이동하였다가 잠깐 들렀다고 밝혔다. 김현중도 공식 홈페이지에 이번 논란에 대해 억울하다며 해명글을 올렸다."
키이스트,,김현중,2010년 5월 12일,"2010년 5월 12일 교통사고를 당해 갈비뼈 타박상 및 철과상을 입어 전치 2주를 받았다. 이 일로 아쉽게 드림콘서트에 출연해서 댄스가 아닌 발라드를 불러야만 했다. # 6. 여자친구 폭행, 상해 사건 및 법정공방 2014년 김현중은 여자친구 최씨 폭행 및 상해 죄에 대해서 벌금형을 받았는데, 이듬해 피해자였던 최모씨가 그후 다시 만나 임신했다고 발표한다. 김현중이 친자확인소송을 제기하여 유전자 검사 결과 김현중과 아이 간 부자관계가 성립한다고 드러났고, 이후 그들은 수년간 민형사 소송을 이어간다. 1. 형사 (1) 김현중 전여친에 대한 상해죄 유죄 확정판결'''(항소하지 않고 벌금형), 전여친에 대한 무고 및 명예훼손 무혐의 처분을 받았다. (2) 전여친 최씨 대법원이 원심을 확정함에 따라 사기미수 혐의로 전 여친에게 벌금 500만원이 확정되었다. 2. 민사 (1) 친자확인 소송: 친자로 판명된 후 합의로 종결되었다. (2) 손해배상 청구소송: 대법원이 원심을 확정함에 따라 전 여친 최씨가 김현중에게 위자료 1억원+지연 손해금을 지급하게 됐다."
키이스트,,김현중,2014년 8월 22일,"2014년 8월 22일에 2012년부터 사귀고 있었다는 전 여자친구가 전치 6주에 갈비뼈가 손상되었다는 기사였다. 당시 김현중 측에서는 몸싸움이 있었단 사실은 인정하였으나 상습폭행 혐의는 부정하였다. 김현중은 이후 중국 광저우에서 열리는 팬미팅을 소화하기 위해 29일 중국으로 의지의 출국을 감행했다. 이후 김현중은 변호사를 선임했고 9월 2일 송파경찰서로 출두해 조사를 받았으며, 그후 김현중은 16일 일본 나고야에서 열린 자신의 투어 무대에서 ""안 좋은 일 있었지만 팬들 덕에 버텼다""라는 심경을 밝혔다."
키이스트,,김현중,2015년 5월 12일,2015년 5월 12일 군입대를 했다.
