소속사,그룹,연예인 이름,사건 날짜,사건 내용
큐브,아이들,슈화,2021년 8월 9일,"2021년 8월 9일 KBS 뉴스 영상에 영상편집 소프트웨어 Edius 크랙 사용 가이드 프린트가 업무 책상에 배치된 게 잡혀 유튜브로 알려진 이 사례와 유사한 측면이 있다- 소속사가 사내 소프트웨어 불법적 사용을 장려 내지 묵인하는 것이 아닌지 충분히 의심해볼 수도 있는 상황이다. 이게 맞다면 이 또한 소속사의 직무태만에 해당할 것이다 물론 몰랐다 해도 인지하고 한 것보다 덜할지언정 당연히 잘못이며 아무리 당시 만 20세의 신인이었어도 성인이고 프로이며 자신도 창작자이기에 변명의 여지 없이 더 큰 비판이 따르는 건 감수해야 한다. 저작권료 수익 중‘월정액 스트리밍 상품’에 대한 수익 분배 비율은 35%(업체)대 65%(창작자). 창작자 몫 65%의 경우 저작권자(작사·작곡자)가 10.5%를, 실연자(가수, 연주자 등)와 저작인접권자(음반 제작자)가 각각 6.25%와 48.25%를 나눠 가진다.물론 기본 배분 안에서 구체적인 내용은 계약에 따라 달라질 것이다. # # 과거 들은 멜로디가 머리 속에 남아있다가 나온 걸 자신의 창작이라고 착각한 의도하지 않은 표절을 말한다. 전소연은 SUN과 WAVE의 유사성을 방송 후 모니터링 이후에 인지하였다고 했으므로 무의식적 표절임을 주장한 것이다. 자신이나 자신이 속한 그룹이 부를 노래가 아닌 오디션 프로 미션곡을 표절 리스크를 져가며 작곡했다는 건 부자연스럽기 때문이다. 또한 고의였다면 표절 대상으로 유명하지 않은 수록곡도 아니고 발매된 지 얼마 되지 않은 인기 남자 아이돌의 타이틀 곡을 선택했고, 이를 공중파 예능에 자진해서 제공하여 방송 고작 몇 시간 만에 표절이 탄로나도록 자초했다는 이야기가 된다. 전소연의 키는 155~7cm로 아이들 멤버들 중 최단신이다. 마이백 가사를 쓸 때 멤버들의 실제 성향, 발언과는 거리가 있는 가사도 있어 멤버들이 장난스럽게 따진 적이 있다. 이 부분을 ""데뷔 기념일에 아무것도 하지 않고 그냥 넘어갔다"" 라고 오독하는 사람도 있으나, 데뷔 기념일 당일 아이들은 6주년 기념 단체 라이브 를 진행했으며, 전소연 본인 또한 당일에 6주년을 기념해 팬들과 멤버들에게 감사를 표하는 인스타 게시물 을 업로드하였다. 다만 정작 유료 서비스이자 팬과의 중요한 소통 수단인 버블에는 아무런 메시지도 보내지 않았다는 점이 문제가 됐던 것. 전소연이 소속사 내 입지가 큰 것은 본인의 성과로 얻어낸 것이다. 처음부터 회사 관계자로 취업한 것도 아니고 자연스레 주어진 것도 아니다. 또한 전소연은 소속사 선배나 타 회사 사례와는 달리 현재까지 회사 내에서 경영, 운영과 관련한 법적으로 보장받는 어떠한 직책도 맡은 적이 없다. 전소연이 작곡, 작사, 프로듀싱 외에 많은 부분에도 때에 따라 참여하는 경우가 많은 건 사실이지만 마음에 안 드는 부분이 나올 때 전소연이 했는지 확정되지 않은 부분이나 확실히 하지 않았다고 한 부분까지 전소연이 했다고 몰아가는 경우가 적지 않다. 한 예로 전소연 본인이 한 인터뷰에서 혼자 다 하기 힘든 상황을 감안해 다른 분들께 맡겼다가 결과물이 좀 아쉬운 경우들이 있어 다시 자기가 좀 더 맡으려고 한다고 한 적도 있다. 회사의 부실한 일처리와 소속 가수 뒤에 숨는 행위들을 참다 못해 지금까지 한두 번 에둘러 표현을 한 적이 있는데 회사 위에 있는 갑인 것처럼 포장되고 회사를 무시하고 갈등을 일으키는 문제아처럼 취급하는 기사나 커뮤니티 반응들이 자주 있었다. 재계약 관련 콘서트 발언도 사전 협의된 전혀 문제될 것이 없는 무대였음에도 회사의 미숙한 대응으로 전소연이 욕을 많이 먹었다. 돌발 발언이 아님에도 돌발 발언인 것처럼 기사가 나가고 그걸 곧이곧대로 믿고 비판, 비난하는 사람들이 즐비했다. 추후 소속사 큐브가 사전 협의된 게 맞고 다 알고 있었다고 공식 공지를 띄웠다. 전소연은 팀과 멤버들, 팬들에 대한 애정과 본인이 맡은 역할에 대한 책임감, 부담감을 여러 차례 인터뷰에서 표현한 적이 있다. 소속사 사내 이사도 있었던 대선배 그룹 중에도 자신들의 의사와는 관계 없이 입점하게 되었다는 투로 말을 한 적이 있다. 전소연이 리더이자 프로듀서임을 감안해도 유독 그룹이나 멤버, 회사에 대해 과하게 묻고 요청, 요구하는 사람들이 있어 왔고 예전부터 말 한마디, 가사 하나로 기사나 커뮤니티에서 추측하며 과한 반응을 보이는 경우가 꽤 있었다. 소통 어플과 관련된 해당 상황 역시 팀에 대한 애정과 재계약 여부와 연관지어 멋대로 추측하는 기사와 커뮤니티 반응들이 적지는 않았다. 2019년에도 중국 활동을 조금씩 하고는 있었는데 2021년부터는 중국 활동이 훨씬 늘어났다. 2021년은 전 멤버의 학교폭력 가해 논란 으로 그룹 활동이 완전히 정지되고 긴 공백기를 갖던 시기였기 때문이다. 모든 멤버가 개인 활동을 할 수밖에 없던 시기였으며 외국인 멤버들 또한 자국으로 돌아가 다음 컴백 앨범 I NEVER DIE 가 나오기 전까지 개인 활동을 하면서 그룹 활동 준비를 병행하고 있었다. 민니 , 우기 , 슈화 가 출연했다. 물론 연기자라 해도 조율되지 않은 상황에서 부탁을 받는다면 부담스럽고 당황스러울 수 있다. 개그맨에게 웃겨달라고 갑자기 부탁하면 부담스러워하는 모습을 볼 수 있듯이 말이다."
큐브,비투비,서은광,2019년 1월 14일,"2019년 1월 14일 교육부 에서 동신대학교 측에 육성재 , 서은광 을 비롯해 해당되는 학생들의 학점 및 학위를 취소하고 담당 교직원을 경고 조치하도록 했다. 교육부 측은 감사 결과 동신대학교에 방송 활동을 출석으로 인정하는 학과 방침은 있지만 그것을 학과에 위임하는 규정이 없기 때문에 무효라고 설명했다. 따라서 규정에 위반되는 학생들의 학위를 모두 취소하고 육성재와 같이 아직 재학생인 경우 학점과 출석 인정을 무효 처리할 것을 요구했다. 이에 동신대학교 는 13일 교육부에 이의신청을 했지만 기각당했으며 이와 함께 최종적으로 출석 및 학위 인정이 무효화 되었다. 결과에 대해 동신대학교는 행정소송을 추가로 제기할 것이라는 입장을 밝혔다."
큐브,비투비,서은광,2020년 3월 27일,2020년 3월 27일 동신대학교에서 교육부에 지난 해 9월 행정소송을 제기했으며 소속사에서도 입학 과정이나 학교 생활에 문제가 있었던 것은 아니라는 해명과 함께 결과를 기다리고 있다고 발표했다.
큐브,비투비,서은광,2020년 10월 12일,2020년 10월 12일 EXO 의 세훈 을 새로운 광고모델로 발탁할 때까지 전속모델을 유지했으며 2021년 군 복무 중임에도 각종 이벤트의 표지 모델로 등장하고 있다.
큐브,비투비,이민혁,2018년 12월 20일,2018년 12월 20일 국민일보 에서 단독 보도를 했다.
큐브,비투비,이민혁,2010년 3월 31일,"2010년 3월 31일까지 지불하겠다고 각서를 작성했다. 그러나 그 후 나머지 금액은 여전히 받지 못한 상황이라고 주장했다. 기사가 난 다음 날인 21일 이민혁 측은 채권자에게 사과를 한 뒤 남은 빚 4,000만원을 모두 지불해 원만하게 합의를 끝냈다고 밝혔으며 채권자도 ""어쩔 수 없이 이런 방법을 택했지만 아버지들 간의 일로 아들에게 상처준 것이 미안하고 잘 해결돼서 고마울 뿐이다.""고 했다."
큐브,비투비,이창섭,2021년 1월 23일,"2021년 1월 23일 온라인 생중계로 진행된 비투비 포유 온라인 콘서트 INSIDE 에서 이창섭 , 프니엘 이 카메라를 바라보며 손가락으로 ‘숫자 7’을 만든 것이 일각에서 전 멤버 정일훈 이 마약 혐의로 그룹을 탈퇴한 지 채 한 달도 지나지 않았는데 이를 두둔한다는 의미로 해석되면서 경솔했다는 지적과 함께 위와 같은 행동을 비판했다. 이에 이창섭 은 25일, 인스타그램 을 통해 “그동안 눌러 담아놓고 쌓아놓았던 감정들과 많은 생각이 ‘우리들의 콘서트’ 음악이 흐르자 주체하지 못할 정도로 터져나 왔다. 그때 그 시절의 우리를 잊지 않기 위해, 영원히 마음속에 새겨두겠다는 마음으로 표현한 제스쳐였다. 이 마음이 왜곡되지 않길 바란다”며 해명했다. 그러나 '그때 그 시절'은 전 멤버 정일훈 의 마약 혐의로 인해 의미가 달라졌다는 주장과 함께 '왜곡되지 않길 바란다'는 적절하지 못한 표현을 썼다는 이유로 일각에선 해명에 대해 여전히 부정적인 시선으로 바라보았다. 27일, 리더 서은광 이 추가로 인스타그램 에 ""이번 콘서트 때 우리가 했던 행동과 말로 인해 상처받으신 분들께 진심으로 미안하다는 말 꼭 하고 싶었어요""라는 서론으로 시작하는 장문의 사과문을 게시했으며 ""11월 6명의 완전체가 오는 그날까지 그리고 웃으며 볼 수 있는 그날까지 앞으로도 부디 서로 힘이 되며 행복해질 수 있도록 함께 열심히 나아가길 바라면서 최선을 다해 노래하겠다""고 '6명의 완전체'라고 입장을 밝힘에 따라 사건은 일단락 되었다. 6월 13일 킹덤: 레전더리 워 방송 뒷풀이로 진행한 하다방 에서 타투에 도전해볼 의향은 있다고 말하는 서은광 에게 이창섭 이 괜찮은 타투를 추천하겠다며 ""형 젊을 때 얼굴까지 해서 저희 멤버 6명의 얼굴을 새기는 것은 어떻냐""고 말해 최종적으로 논란이 마무리가 되었다."
큐브,비투비,임현식,2014년 7월 28일,"2014년 7월 28일 임현식이 작곡한 현아 의 미니 3집 A Talk 의 수록곡 <어디부터 어디까지>의 가사 일부가 god 의 정규 6집 보통날 의 수록곡 <반대가 끌리는 이유>의 표절이라는 의혹이 제기되었다. 임현식은 표절 의혹에 대해 자신의 SNS를 통해 ""현아와 함께 평소 지오디의 팬이었기 때문에 어디부터 어디까지의 가사에 지오디 선배님 컴백 축하와 존경의 의미로 오마주 했다.""라고 해명했다. 해당 기사에 대해 김태우 의 소속사 소울샵엔터테인먼트에서는 기사 를 통해 ""컴백 축하와 존경의 의미로 한 오마주에 대해서는 감사하지만 사전 협의나 양해가 없던 것은 유감이다.""라고 입장을 밝혔으며 ""좋은 의도로 한 건 알지만 다음 번에는 사전에 협의가 있었으면 좋겠다.""고 덧붙였다. 이에 8월 1일 큐브엔터테인먼트 는 ""<어디부터 어디까지> 오마주 건에 대해 많은 분들께 사과드리며 해당 곡의 음원 서비스를 중단하겠다.""고 공식적인 입장을 발표했다. 임현식 또한 자신의 트위터 에 사과문을 올려 사건은 마무리 되었다."
큐브,비투비,육성재,2018년 8월 13일,"2018년 8월 13일, 비투비의 육성재 와 다이아의 주은 이 열애설에 올랐다. 당사자인 육성재와 주은은 빠른 시간 내에 사실무근이라며 열애설을 부인했지만, 당시 육성재의 소속사였던 큐브엔터테인먼트 는 비슷한 시기에 펜타곤 , (여자)아이들 , 현아 의 열애설이 연달이 보도되는 통에 곤욕을 치렀고, 그 여파는 쉽게 가라앉지 않았다. 열애설 당일 예정되어 있었던 V라이브에서 "" 먹금 """
큐브,비투비,프니엘,2019년 1월 14일,"2019년 1월 14일 교육부 에서 동신대학교 측에 육성재 , 서은광 을 비롯해 해당되는 학생들의 학점 및 학위를 취소하고 담당 교직원을 경고 조치하도록 했다. 교육부 측은 감사 결과 동신대학교에 방송 활동을 출석으로 인정하는 학과 방침은 있지만 그것을 학과에 위임하는 규정이 없기 때문에 무효라고 설명했다. 따라서 규정에 위반되는 학생들의 학위를 모두 취소하고 육성재와 같이 아직 재학생인 경우 학점과 출석 인정을 무효 처리할 것을 요구했다. 이에 동신대학교 는 13일 교육부에 이의신청을 했지만 기각당했으며 이와 함께 최종적으로 출석 및 학위 인정이 무효화 되었다. 결과에 대해 동신대학교는 행정소송을 추가로 제기할 것이라는 입장을 밝혔다."
큐브,비투비,프니엘,2020년 3월 27일,2020년 3월 27일 동신대학교에서 교육부에 지난 해 9월 행정소송을 제기했으며 소속사에서도 입학 과정이나 학교 생활에 문제가 있었던 것은 아니라는 해명과 함께 결과를 기다리고 있다고 발표했다.
큐브,비투비,프니엘,2020년 10월 12일,2020년 10월 12일 EXO 의 세훈 을 새로운 광고모델로 발탁할 때까지 전속모델을 유지했으며 2021년 군 복무 중임에도 각종 이벤트의 표지 모델로 등장하고 있다.
큐브,비투비,프니엘,2021년 1월 23일,"2021년 1월 23일 온라인 생중계로 진행된 비투비 포유 온라인 콘서트 INSIDE 에서 이창섭 , 프니엘 이 카메라를 바라보며 손가락으로 ‘숫자 7’을 만든 것이 일각에서 전 멤버 정일훈 이 마약 혐의로 그룹을 탈퇴한 지 채 한 달도 지나지 않았는데 이를 두둔한다는 의미로 해석되면서 경솔했다는 지적과 함께 위와 같은 행동을 비판했다. 이에 이창섭 은 25일, 인스타그램 을 통해 “그동안 눌러 담아놓고 쌓아놓았던 감정들과 많은 생각이 ‘우리들의 콘서트’ 음악이 흐르자 주체하지 못할 정도로 터져나 왔다. 그때 그 시절의 우리를 잊지 않기 위해, 영원히 마음속에 새겨두겠다는 마음으로 표현한 제스쳐였다. 이 마음이 왜곡되지 않길 바란다”며 해명했다. 그러나 '그때 그 시절'은 전 멤버 정일훈 의 마약 혐의로 인해 의미가 달라졌다는 주장과 함께 '왜곡되지 않길 바란다'는 적절하지 못한 표현을 썼다는 이유로 일각에선 해명에 대해 여전히 부정적인 시선으로 바라보았다. 27일, 리더 서은광 이 추가로 인스타그램 에 ""이번 콘서트 때 우리가 했던 행동과 말로 인해 상처받으신 분들께 진심으로 미안하다는 말 꼭 하고 싶었어요""라는 서론으로 시작하는 장문의 사과문을 게시했으며 ""11월 6명의 완전체가 오는 그날까지 그리고 웃으며 볼 수 있는 그날까지 앞으로도 부디 서로 힘이 되며 행복해질 수 있도록 함께 열심히 나아가길 바라면서 최선을 다해 노래하겠다""고 '6명의 완전체'라고 입장을 밝힘에 따라 사건은 일단락 되었다. 6월 13일 킹덤: 레전더리 워 방송 뒷풀이로 진행한 하다방 에서 타투에 도전해볼 의향은 있다고 말하는 서은광 에게 이창섭 이 괜찮은 타투를 추천하겠다며 ""형 젊을 때 얼굴까지 해서 저희 멤버 6명의 얼굴을 새기는 것은 어떻냐""고 말해 최종적으로 논란이 마무리가 되었다. 3. 개인"
큐브,비투비,프니엘,2018년 12월 20일,2018년 12월 20일 국민일보 에서 단독 보도를 했다.
큐브,비투비,프니엘,2010년 3월 31일,"2010년 3월 31일까지 지불하겠다고 각서를 작성했다. 그러나 그 후 나머지 금액은 여전히 받지 못한 상황이라고 주장했다. 기사가 난 다음 날인 21일 이민혁 측은 채권자에게 사과를 한 뒤 남은 빚 4,000만원을 모두 지불해 원만하게 합의를 끝냈다고 밝혔으며 채권자도 ""어쩔 수 없이 이런 방법을 택했지만 아버지들 간의 일로 아들에게 상처준 것이 미안하고 잘 해결돼서 고마울 뿐이다.""고 했다."
큐브,비투비,프니엘,2017년 4월 22일,"2017년 4월 22일 멤버별 솔로곡 발표 프로젝트인 Piece of BTOB에서 이창섭 의 솔로곡 <AT the End>의 앨범 자켓이 공식 SNS를 통해 공개되었다. 그러나 해당 앨범 자켓의 중앙에 배치된 인물, 덧칠한 물감 부분과 사각 박스 안의 글씨 등이 2014년에 발매된 트로이 시반 의 앨범 TRXYE 와 유사성이 논란이 되었다."
큐브,비투비,프니엘,2018년 7월 13일,"2018년 7월 13일, 이창섭이 뮤지컬 '도그 파이트'에서 함께 호흡을 맞추던 배우 정재은 과 팔짱을 끼고 계단을 내려오는 모습이 담긴 영상이 온라인 커뮤니티에 올라오면서 두 사람 간의 열애설이 발생했다. 이창섭 측은 '계단이 가파른 탓에 위험해 서로 팔짱을 낀 것뿐 사실이 아니다'라며 열애 사실을 부인하였고, 이어 정재은 측 역시 부인하며 열애설은 일단락되었다. 그러나 일각에서는 두 사람이 팔짱을 낀 모습이 찍힌 장소가 팬사인회 근처에 위치한 카페였다는 점이 주 비판점이었다. 이후 입대 전 마지막 예능이었던 비디오스타 에서 열애설에 대해 정재은과는 그저 친한 동료일 뿐이라고 재차 강조했으며, 함께 뮤지컬을 했던 SE7EN 또한 둘 사이에 묘한 기류는 전혀 없었다고 덧붙여 논란을 마무리 지었다."
큐브,비투비,프니엘,2014년 7월 28일,"2014년 7월 28일 임현식이 작곡한 현아 의 미니 3집 A Talk 의 수록곡 <어디부터 어디까지>의 가사 일부가 god 의 정규 6집 보통날 의 수록곡 <반대가 끌리는 이유>의 표절이라는 의혹이 제기되었다. 임현식은 표절 의혹에 대해 자신의 SNS를 통해 ""현아와 함께 평소 지오디의 팬이었기 때문에 어디부터 어디까지의 가사에 지오디 선배님 컴백 축하와 존경의 의미로 오마주 했다.""라고 해명했다. 해당 기사에 대해 김태우 의 소속사 소울샵엔터테인먼트에서는 기사 를 통해 ""컴백 축하와 존경의 의미로 한 오마주에 대해서는 감사하지만 사전 협의나 양해가 없던 것은 유감이다.""라고 입장을 밝혔으며 ""좋은 의도로 한 건 알지만 다음 번에는 사전에 협의가 있었으면 좋겠다.""고 덧붙였다. 이에 8월 1일 큐브엔터테인먼트 는 ""<어디부터 어디까지> 오마주 건에 대해 많은 분들께 사과드리며 해당 곡의 음원 서비스를 중단하겠다.""고 공식적인 입장을 발표했다. 임현식 또한 자신의 트위터 에 사과문을 올려 사건은 마무리 되었다."
큐브,비투비,프니엘,2018년 8월 13일,"2018년 8월 13일, 비투비의 육성재 와 다이아의 주은 이 열애설에 올랐다. 당사자인 육성재와 주은은 빠른 시간 내에 사실무근이라며 열애설을 부인했지만, 당시 육성재의 소속사였던 큐브엔터테인먼트 는 비슷한 시기에 펜타곤 , (여자)아이들 , 현아 의 열애설이 연달이 보도되는 통에 곤욕을 치렀고, 그 여파는 쉽게 가라앉지 않았다. 열애설 당일 예정되어 있었던 V라이브에서 "" 먹금 """
큐브,펜타곤,던,2022년 11월 30일,"2022년 11월 30일, 현아 가 인스타그램을 통해 던과 결별했음을 밝혔다. 던은 현아의 인스타그램 결별소식 피드에 좋아요를 누름으로써, 결별이 사실이며 관계가 원만히 마무리되었음을 드러냈다. 결별 소식이 전해진 이후 던이 인스타그램으로 현아에 관해 안좋은 댓글을 올린 것처럼 합성하여 현아 관련 악질적인 허위사실을 게시한 모 유튜버에 대해 캡쳐본을 올리며 ""내가 쓴 글이 아니며 해당 게시자는 고소할 예정"", ""결별했어도 현아는 진실되고 멋진 사람""이라고 밝혔다. 해당 유튜버는 던의 글이 올라온 직후 곧바로 유튜브 계정을 삭제했다."
큐브,펜타곤,던,2023년 1월 27일,"2023년 1월 27일, 결별 2개월만에 다시 던과 재결합 했다는 오보 가 나왔지만 4월 촬영한 원더케이 나무위키 읽기 를 통해 재결합하지 않았다고 부정했다."
큐브,펜타곤,던,"2018년
9월 13일","2018년 9월 13일 큐브엔터테인먼트 에서 현아 와 함께 임의탈퇴 가 결정되었다. 링크 큐브엔터테인먼트 측은 공식 보도자료를 통해 ""큐브엔터테인먼트는 소속 아티스트 현아 , 이던의 임의탈퇴를 결정하게 되었습니다"" 라고 밝혔다. 이어 ""당사는 아티스트 매니지먼트를 하는 데 있어 서로 간의 신뢰와 믿음을 최우선으로 일해 왔습니다. 수많은 논의와 고심 끝에 현아, 이던 두 아티스트와는 신뢰 회복이 불가능하다고 판단되어 두 아티스트의 임의탈퇴를 결정지었습니다""라며 ""지금까지 함께해준 두 아티스트와 팬분들께 진심으로 감사드립니다""라고 덧붙였다. 그런데 큐브 고위 관계자가 ""현아와 이던의 방출은 논의 중이었을 뿐 확정된 사안은 아니다. 좀 더 의견 조율을 할 것""이라고 밝히며 입장을 바꿨다. # 덕분에 펜타곤 팬덤은 더욱 술렁이고 있고, 이던의 펜타곤 탈퇴가 번복될지를 궁금해하는 팬들의 목소리가 커지고 있다."
큐브,펜타곤,던,"2018년
10월 15일",2018년 10월 15일 에 소속사와 계약을 해지했다.
큐브,펜타곤,던,"2018년
11월 14일",2018년 11월 14일 전속계약을 해지했으며 그와 동시에 펜타곤에서도 자연스럽게 나오는 것으로 결정되었다.
큐브,펜타곤,던,"2022년
8월 29일",2022년 8월 29일 P NATION과의 계약이 종료되었다.
RBW,마마무,휘인,2018년 11월 27일,"2018년 11월 27일 휘인의 아버지가 결제 대금을 제대로 갚지 않아 파산했다는 글이 네이트판 을 통해 올라왔다. 그러나 소속사의 입장에 따르면 휘인의 부모는 오래 전 이혼 했고, 휘인은 재혼 한 어머니와 함께 살고 있기 때문에 오히려 휘인도 피해자라고 입장을 밝혔다. 또한 휘인은 입장문을 통해 아버지와 연을 끊은지 오래고 문제가 원만히 해결하도록 노력하겠다고 밝혔다. 휘인의 말에 따르면 친아버지가 가정에 무관심했고 가장으로서 역할도 등한시했으며, 가족들이 예기치 못한 빚에 시달렸고 어머니는 신용불량자였다가, 최근에서야 벗어났다고 한다. 최근 몇 년간 아버지와 왕래한 적이 없으며, 가끔 오는 연락도 받지 않고 있다고 한다. 기사 해당 네이트판 글은 여론이 휘인에게 우호적으로 돌아가자 ""위장이혼을 했다"" 와 같은 표현을 삭제했고 결국에는 글 자체를 삭제했다."
RBW,마마무,화사,2018년 12월 12일,"2018년 12월 12일 일본에서 진행된 2018 엠넷 아시안 뮤직 어워드 에서 주지마 로 개인 무대를 꾸몄다. 역동적인 안무와 무대장악력, 올 레드 의상으로 네이버, 다음은 물론이고 웨이보 실검을 장악했다. 그리고 네이버TV에서 1위를 차지하고 조회수 100만뷰를 기록했다. 다음 날까지 실검 1위를 차지해 네이버에서는 화사 검색량이 900만을 기록 했다. 하지만 호의적인 반응만 있는 건 아닌데 선정적인 의상 과 '민망하다'는 의견에서부터 '성상품화 vs 걸크러쉬' 등 논란이 되기도 했다. 이러한 논란과 별개로 가수 이효리 는 화사의 무대를 보고 감동받아 직접 연락하여 화사에게 아끼는 옷을 선물하였으며, 화사는 본인의 무대 장악력과 화제성에 힘을 얻어 12월 걸그룹 개인 브랜드 평판 1위 까지 달성했다."
RBW,마마무,화사,2019년 7월 7일,"2019년 7월 7일 홍콩에서 열린 SBS 슈퍼콘서트 스케줄을 마치고 인천국제공항으로 귀국했는데 이때 보여준 공항패션이 논란이 되었다. 화사는 민낯에 흰색 마스크와 크롭 티셔츠를 입은 편한 차림이었는데 이게 브래지어를 하지 않은 이른바 '노브라 상태'였고 이걸로 '공공장소 민폐 vs 패션의 자유'로 네티즌들 사이에 갑론을박이 벌어졌다. 이때문에 '화사 공항패션'이 지속적으로 네이버 실시간 검색어 1위를 차지했다. 이에 대해 마마무 갤러리에서 지지 성명을 냈다거나 화사가 7월 9일 '세계 노브라의 날'에 맞춰서 이런 패션을 보인 것이다 등의 기사가 나왔는데 마마무 갤러리는 성명문을 작성한 사실도 없고, 앞으로 의견을 표출하지도 않을 것임을 밝혔으며 # , 세계 노브라의 날 도 기자의 추측일 뿐 화사나 소속사에서 내놓은 입장이 아니다. 이후 8월 30일에는 'V 하트비트 인 자카르타’ 참석을 위해 인도네시아 자카르타로 출국하면서 바지 지퍼를 잠그지 않은 '히프 슬렁룩' 으로도 언론에 오르내렸는데 네티즌 반응은 노브라 패션 때와는 달리 언론이 지나치게 호들갑을 떠는 것 아니냐 쪽이었다. 이러한 공항패션 논란에 11월 14일 정규앨범 ' reality in BLACK ' 발매 기념 쇼케이스에서 화사 본인도 이에 대한 이야기를 했다. 공항패션 등에서 타 걸그룹과 다른 모습을 보여주고 있는 것 같다는 질문에 ""자연스럽게 편하게 했던 것 같다. 뭔가를 노리고 했던 것은 전혀 아니다"", ""그런 패션에 대해 불편하게 생각하시는 분들도 계셨고, 좋은 시선으로 바라봐주시는 분들도 계셨지 않나. 양 쪽 의견을 다 감사하게 받아들였다. 잊고 있던 부분에 대해 경각심도 느꼈고, 또 한편으로는 '내가 편하게 해도 많은 분들이 다 싫어하시지는 않는구나' 라는 생각을 하게 됐다.” 라고 자신의 생각을 이야기했다."
RBW,마마무,화사,"2023년
5월 12일","2023년 5월 12일 성균관대 축제에서 벌인 퍼포먼스 가 외설적이라는 논란이 일었고 이로 인해 해당 장면은 방송에서 편집되었다. 7월 10일 시민단체인 학생학부모교사인권보호연대(학인연) 에 의해 형법상 공연음란 혐의로 성동경찰서 에 고발당했다. 해당 축제는 성인이 아닌 청소년들도 들어갈 수 있는 장소였기 때문에 교육상 악영향을 끼쳤다는 주장이다. 성동경찰서 측은 수사에 착수했다고 밝혔다. # 한편 화사는 싸이 흠뻑쇼에서 ""피소 당한 것보다 목이 안 나올까 걱정이었다""고 쿨하게 말해 화제가 됐다. # 다만 변호사들과 전공자들의 말에 따르면 기소 가능성은 낮다고 한다. # 9월 10일 보도에 따르면 경찰에 피고발인 신분으로 소환당해 조사를 받았다고 한다. 조사에서 성균관대 공연에서 퍼포먼스의 의도와 배경 등에 대해 질문을 받고 성실히 조사에 임한 것으로 전해졌다. # 9월 11일, 고발인이 김현정의 뉴스쇼에 출연하여 고발 이유를 밝혔는데 '사회 평균인의 관점에서 성적 수치심을 느꼈다'고 주장하였다. 또한 화사의 악플 피해 주장에 대해, 당황스럽다고 평했다. # 이어서 교복 을 성적 대상화 하는 퍼포먼스도 하였다고 덧붙였다. # 이 논란의 여파인지는 정확히 밝혀지지 않았지만 성균관대학교는 2023년 가을 축제부터 미성년자 출입을 금지하였다."
RBW,마마무,화사,2023년 9월 26일,2023년 9월 26일 서울성동경찰서는 화사에게 무혐의 불송치 결정을 하였다. 추석 연휴가 끼어 있어 10월 4일이 되어서야 이 사실이 뒤늦게 알려졌다.
RBW,마마무,화사,2023년 10월 31일,2023년 10월 31일 불기소처분으로 사건을 종결시켰다. #
