"날짜","종가","시가","고가","저가","거래량","변동 %"
"2021- 07- 22","24,700","24,500","25,250","24,200","95.33K","0.82%"
"2021- 07- 23","25,850","24,850","26,050","24,450","196.26K","4.66%"
"2021- 07- 25","25,850","25,850","25,850","25,850","","0.00%"
"2021- 07- 26","25,400","26,050","26,250","25,000","173.87K","-1.74%"
"2021- 07- 27","25,500","25,450","25,800","25,050","0.05K","0.39%"
"2021- 07- 28","24,700","25,450","25,500","24,300","108.09K","-3.14%"
"2021- 07- 29","24,750","25,000","25,300","24,700","45.12K","0.20%"
"2021- 07- 30","24,300","25,000","25,000","24,300","35.29K","-1.82%"
"2021- 08- 02","24,700","24,300","24,700","23,850","31.34K","1.65%"
"2021- 08- 03","24,700","24,300","24,900","24,250","0.02K","0.00%"
"2021- 08- 04","24,700","25,050","25,050","24,100","62.52K","0.00%"
"2021- 08- 05","25,300","24,950","25,400","24,450","74.93K","2.43%"
"2021- 08- 06","24,850","25,400","25,400","24,700","101.14K","-1.78%"
"2021- 08- 09","24,300","25,100","25,150","23,850","0.02K","-2.21%"
"2021- 08- 10","23,700","24,300","24,450","23,700","51.25K","-2.47%"
"2021- 08- 11","23,900","24,000","24,100","23,550","47.13K","0.84%"
"2021- 08- 12","22,950","23,900","23,900","22,700","71.07K","-3.97%"
"2021- 08- 13","23,450","22,850","23,750","22,000","80.34K","2.18%"
"2021- 08- 17","22,450","22,950","23,450","22,450","41.39K","-4.26%"
"2021- 08- 18","24,400","23,000","24,550","22,750","163.89K","8.69%"
"2021- 08- 19","23,700","24,400","25,300","23,700","132.57K","-2.87%"
"2021- 08- 20","23,400","23,700","24,100","23,000","39.83K","-1.27%"
"2021- 08- 23","22,650","23,200","23,550","22,600","65.09K","-3.21%"
"2021- 08- 24","23,500","23,050","23,700","23,050","40.24K","3.75%"
"2021- 08- 25","23,450","23,500","23,600","22,850","28.76K","-0.21%"
"2021- 08- 26","23,500","23,300","23,500","22,850","32.54K","0.21%"
"2021- 08- 27","23,450","23,100","23,500","23,000","18.79K","-0.21%"
"2021- 08- 30","23,050","23,950","23,950","22,800","37.90K","-1.71%"
"2021- 08- 31","22,950","23,050","23,050","22,450","50.79K","-0.43%"
"2021- 09- 01","23,000","23,000","23,150","22,700","21.14K","0.22%"
"2021- 09- 02","23,000","23,000","23,250","22,700","10.19K","0.00%"
"2021- 09- 03","23,000","23,000","23,350","22,650","22.00K","0.00%"
"2021- 09- 06","22,900","23,200","23,200","22,500","46.92K","-0.43%"
"2021- 09- 07","23,000","23,000","23,050","22,600","24.08K","0.44%"
"2021- 09- 08","22,650","22,800","22,850","22,500","29.59K","-1.52%"
"2021- 09- 09","21,850","22,300","22,550","21,850","45.20K","-3.53%"
"2021- 09- 10","22,100","22,100","22,100","21,600","29.27K","1.14%"
"2021- 09- 13","21,400","21,750","22,100","21,200","26.69K","-3.17%"
"2021- 09- 14","21,200","21,500","21,900","21,050","31.95K","-0.93%"
"2021- 09- 15","22,400","22,350","22,800","21,950","74.71K","5.66%"
"2021- 09- 16","22,050","22,500","22,900","21,750","38.96K","-1.56%"
"2021- 09- 17","22,050","22,050","22,200","21,450","20.64K","0.00%"
"2021- 09- 22","22,050","22,050","22,050","22,050","","0.00%"
"2021- 09- 23","23,050","22,500","23,400","22,250","91.35K","4.54%"
"2021- 09- 24","22,700","22,900","23,150","22,700","30.28K","-1.52%"
"2021- 09- 27","22,100","22,700","22,700","22,100","17.08K","-2.64%"
"2021- 09- 28","22,100","22,300","22,300","21,450","19.85K","0.00%"
"2021- 09- 29","22,350","22,050","22,350","21,400","22.21K","1.13%"
"2021- 09- 30","22,400","22,200","22,600","22,000","0.00K","0.22%"
"2021- 10- 01","21,150","22,100","22,500","21,100","38.03K","-5.58%"
"2021- 10- 05","21,150","20,750","21,250","20,000","65.54K","0.00%"
"2021- 10- 06","20,300","21,150","21,350","20,300","31.11K","-4.02%"
"2021- 10- 07","21,000","20,300","21,150","20,300","29.64K","3.45%"
"2021- 10- 08","21,000","21,050","21,450","20,500","23.17K","0.00%"
"2021- 10- 12","20,600","21,000","21,000","20,150","31.00K","-1.90%"
"2021- 10- 13","20,300","20,200","21,200","20,200","18.48K","-1.46%"
"2021- 10- 14","20,750","20,300","20,900","20,300","17.67K","2.22%"
"2021- 10- 15","20,850","20,800","21,350","20,650","36.46K","0.48%"
"2021- 10- 18","20,750","20,800","20,900","20,500","33.74K","-0.48%"
"2021- 10- 19","20,450","20,800","20,800","20,150","0.10K","-1.45%"
"2021- 10- 20","20,350","20,300","20,450","20,050","45.05K","-0.49%"
"2021- 10- 21","20,000","20,300","20,350","19,900","41.48K","-1.72%"
"2021- 10- 22","20,750","20,300","20,850","19,800","50.46K","3.75%"
"2021- 10- 25","20,750","20,750","20,850","20,400","20.09K","0.00%"
"2021- 10- 26","20,700","20,600","21,000","20,500","16.27K","-0.24%"
"2021- 10- 27","20,500","20,550","20,800","20,000","26.12K","-0.97%"
"2021- 10- 28","19,900","20,250","20,550","19,900","42.44K","-2.93%"
"2021- 10- 29","19,800","19,900","20,000","19,100","64.19K","-0.50%"
"2021- 11- 01","19,850","19,800","20,000","19,450","14.63K","0.25%"
"2021- 11- 02","20,000","19,850","20,000","19,400","39.28K","0.76%"
"2021- 11- 03","19,600","20,000","20,000","19,450","27.18K","-2.00%"
"2021- 11- 04","18,700","19,600","19,850","18,200","66.96K","-4.59%"
"2021- 11- 05","17,850","18,700","19,350","17,800","94.73K","-4.55%"
"2021- 11- 08","18,000","17,800","18,200","17,550","63.44K","0.84%"
"2021- 11- 09","19,150","17,750","19,200","17,750","57.24K","6.39%"
"2021- 11- 10","18,650","19,150","19,300","18,500","53.05K","-2.61%"
"2021- 11- 11","18,400","18,150","19,000","18,100","32.02K","-1.34%"
"2021- 11- 12","18,700","18,150","18,900","18,150","26.59K","1.63%"
"2021- 11- 15","18,550","18,700","18,900","18,250","24.56K","-0.80%"
"2021- 11- 16","18,700","18,300","18,750","18,050","27.50K","0.81%"
"2021- 11- 17","20,700","18,700","21,000","18,550","136.66K","10.70%"
"2021- 11- 18","20,050","20,700","20,700","19,900","39.60K","-3.14%"
"2021- 11- 19","20,600","20,050","20,650","19,950","52.31K","2.74%"
"2021- 11- 22","19,700","20,500","20,500","19,550","48.42K","-4.37%"
"2021- 11- 23","19,000","19,500","19,900","18,700","47.41K","-3.55%"
"2021- 11- 24","19,350","19,000","19,500","18,800","27.58K","1.84%"
"2021- 11- 25","19,650","19,500","19,800","19,050","24.64K","1.55%"
"2021- 11- 26","19,950","19,800","20,550","19,750","43.76K","1.53%"
"2021- 11- 29","19,500","19,050","20,100","19,000","25.21K","-2.26%"
"2021- 11- 30","18,550","19,550","20,000","18,550","43.10K","-4.87%"
"2021- 12- 01","19,000","18,600","19,500","18,550","13.73K","2.43%"
"2021- 12- 02","19,150","19,150","19,150","18,550","10.33K","0.79%"
"2021- 12- 03","19,600","18,800","19,600","18,600","34.39K","2.35%"
"2021- 12- 06","19,100","19,600","19,700","19,000","15.75K","-2.55%"
"2021- 12- 07","18,850","19,100","19,500","18,750","17.98K","-1.31%"
"2021- 12- 08","18,900","18,900","19,300","18,700","15.60K","0.27%"
"2021- 12- 09","19,000","18,850","19,200","18,700","0.10K","0.53%"
"2021- 12- 10","18,950","19,000","19,000","18,700","19.25K","-0.26%"
"2021- 12- 13","19,300","18,900","19,400","18,900","24.22K","1.85%"
"2021- 12- 14","18,900","19,100","19,300","18,750","27.44K","-2.07%"
"2021- 12- 15","18,900","18,900","19,150","18,600","21.62K","0.00%"
"2021- 12- 16","19,400","19,300","19,450","18,650","57.87K","2.65%"
"2021- 12- 17","18,750","19,400","19,750","18,400","92.29K","-3.35%"
"2021- 12- 20","18,500","18,600","18,600","17,950","40.20K","-1.33%"
"2021- 12- 21","18,150","18,350","18,500","17,750","30.42K","-1.89%"
"2021- 12- 22","18,150","18,000","18,300","17,750","24.79K","0.00%"
"2021- 12- 23","17,900","18,100","18,600","17,650","35.81K","-1.38%"
"2021- 12- 24","17,700","17,900","17,900","17,650","19.70K","-1.12%"
"2021- 12- 27","17,500","17,700","18,100","17,450","22.20K","-1.13%"
"2021- 12- 28","17,400","17,300","17,750","17,200","59.31K","-0.57%"
"2021- 12- 29","18,000","17,450","18,350","17,300","140.48K","3.45%"
"2021- 12- 30","18,500","17,950","18,700","17,900","81.94K","2.78%"
"2022- 01- 03","18,250","18,550","18,650","18,100","42.97K","-1.35%"
"2022- 01- 04","17,900","18,400","18,400","17,600","60.20K","-1.92%"
"2022- 01- 05","17,400","17,850","18,150","17,100","44.45K","-2.79%"
"2022- 01- 06","16,850","17,000","17,400","16,800","41.17K","-3.16%"
"2022- 01- 07","16,850","16,800","17,250","16,800","25.49K","0.00%"
"2022- 01- 10","16,250","16,800","16,800","16,200","26.84K","-3.56%"
"2022- 01- 11","16,800","16,450","16,950","15,450","83.73K","3.38%"
"2022- 01- 12","17,500","16,800","17,950","16,800","66.45K","4.17%"
"2022- 01- 13","17,000","17,500","17,500","16,550","24.87K","-2.86%"
"2022- 01- 14","16,500","16,550","17,000","16,500","15.12K","-2.94%"
"2022- 01- 17","16,700","16,450","16,800","16,150","8.29K","1.21%"
"2022- 01- 18","16,400","16,900","17,150","16,000","21.29K","-1.80%"
"2022- 01- 19","17,000","16,300","17,000","16,000","16.86K","3.66%"
"2022- 01- 20","17,150","17,100","17,200","16,300","41.04K","0.88%"
"2022- 01- 21","17,450","17,100","17,450","16,550","44.02K","1.75%"
"2022- 01- 24","17,050","17,100","17,250","16,750","14.89K","-2.29%"
"2022- 01- 25","16,700","16,750","17,150","15,750","44.01K","-2.05%"
"2022- 01- 26","16,650","16,700","16,850","16,050","14.32K","-0.30%"
"2022- 01- 27","16,200","16,650","16,900","16,100","20.59K","-2.70%"
"2022- 01- 28","16,250","16,200","16,600","15,700","33.56K","0.31%"
"2022- 02- 03","15,750","16,750","16,750","15,700","34.55K","-3.08%"
"2022- 02- 04","16,100","15,650","16,150","15,300","39.40K","2.22%"
"2022- 02- 07","16,850","16,200","17,050","15,800","43.10K","4.66%"
"2022- 02- 08","16,550","17,000","17,000","16,350","32.66K","-1.78%"
"2022- 02- 09","16,350","16,900","16,900","16,050","20.43K","-1.21%"
"2022- 02- 10","16,150","16,350","16,450","16,100","15.25K","-1.22%"
"2022- 02- 11","16,150","16,150","16,250","16,000","9.15K","0.00%"
"2022- 02- 14","15,650","16,100","16,100","15,450","13.65K","-3.10%"
"2022- 02- 15","14,900","15,650","15,800","14,900","26.76K","-4.79%"
"2022- 02- 16","15,550","15,750","15,750","15,300","12.21K","4.36%"
"2022- 02- 17","15,750","15,700","15,900","15,400","17.31K","1.29%"
"2022- 02- 18","15,800","15,650","15,950","15,400","14.65K","0.32%"
"2022- 02- 21","16,000","15,750","16,100","15,500","15.67K","1.27%"
"2022- 02- 22","15,400","15,750","15,950","15,350","10.26K","-3.75%"
"2022- 02- 23","15,600","15,400","15,800","15,250","9.40K","1.30%"
"2022- 02- 24","14,900","15,500","15,500","14,900","13.08K","-4.49%"
"2022- 02- 25","15,350","14,950","15,750","14,900","15.92K","3.02%"
"2022- 02- 28","15,000","15,200","15,350","14,850","14.53K","-2.28%"
"2022- 03- 02","14,350","15,050","15,050","13,400","275.88K","-4.33%"
"2022- 03- 03","14,600","14,500","14,600","14,300","28.89K","1.74%"
"2022- 03- 04","14,200","14,550","14,550","13,950","23.58K","-2.74%"
"2022- 03- 07","13,500","14,050","14,050","13,300","38.75K","-4.93%"
"2022- 03- 08","13,000","13,450","13,450","12,950","45.97K","-3.70%"
"2022- 03- 10","13,100","13,200","13,500","13,050","8.85K","0.77%"
"2022- 03- 11","13,200","13,250","13,450","13,100","23.76K","0.76%"
"2022- 03- 14","12,800","13,500","13,500","12,700","23.51K","-3.03%"
"2022- 03- 15","12,750","12,600","13,000","12,500","17.96K","-0.39%"
"2022- 03- 16","13,200","12,850","13,350","12,700","15.34K","3.53%"
"2022- 03- 17","13,400","13,250","13,700","13,250","16.12K","1.52%"
"2022- 03- 18","13,550","13,400","13,650","13,150","23.50K","1.12%"
"2022- 03- 21","13,600","13,550","13,850","13,450","18.18K","0.37%"
"2022- 03- 22","13,350","13,600","13,750","13,200","17.82K","-1.84%"
"2022- 03- 23","13,300","13,500","13,500","13,100","42.22K","-0.37%"
"2022- 03- 24","13,300","13,300","13,400","13,100","37.34K","0.00%"
"2022- 03- 25","13,500","13,300","13,650","13,200","54.30K","1.50%"
"2022- 03- 28","12,750","13,350","13,550","12,700","41.78K","-5.56%"
"2022- 03- 29","13,100","12,750","13,200","12,500","30.24K","2.75%"
"2022- 03- 30","13,400","13,250","13,600","13,150","30.09K","2.29%"
"2022- 03- 31","13,650","13,300","13,850","13,250","61.39K","1.87%"
"2022- 04- 01","13,550","13,500","13,900","13,450","20.06K","-0.73%"
"2022- 04- 04","13,550","13,650","13,650","13,350","13.22K","0.00%"
"2022- 04- 05","13,550","13,550","13,650","13,400","13.26K","0.00%"
"2022- 04- 06","13,350","13,550","13,600","13,300","8.86K","-1.48%"
"2022- 04- 07","12,850","13,300","13,400","12,700","72.08K","-3.75%"
"2022- 04- 08","13,000","12,750","13,150","12,500","24.35K","1.17%"
"2022- 04- 11","13,100","13,150","13,250","12,750","18.55K","0.77%"
"2022- 04- 12","13,000","13,100","13,100","12,600","24.79K","-0.76%"
"2022- 04- 13","13,600","13,000","13,600","12,850","22.87K","4.62%"
"2022- 04- 14","13,550","13,500","13,750","13,250","24.16K","-0.37%"
"2022- 04- 15","13,550","13,450","13,550","13,300","5.89K","0.00%"
"2022- 04- 18","13,450","13,550","13,550","13,200","10.65K","-0.74%"
"2022- 04- 19","13,700","13,550","13,700","13,300","14.67K","1.86%"
"2022- 04- 20","13,500","13,750","13,750","13,200","20.17K","-1.46%"
"2022- 04- 21","13,450","13,500","13,600","13,200","12.54K","-0.37%"
"2022- 04- 22","13,450","13,500","13,550","12,950","20.19K","0.00%"
"2022- 04- 25","13,050","13,400","13,450","13,050","15.44K","-2.97%"
"2022- 04- 26","13,100","13,050","13,350","13,000","13.15K","0.38%"
"2022- 04- 27","12,950","12,700","13,050","12,550","15.31K","-1.15%"
"2022- 04- 28","12,950","12,900","13,100","12,450","20.94K","0.00%"
"2022- 04- 29","12,950","12,900","13,100","12,850","5.72K","0.00%"
"2022- 05- 02","12,750","12,900","12,950","12,450","18.36K","-1.54%"
"2022- 05- 03","12,350","12,800","12,900","12,200","51.15K","-3.14%"
"2022- 05- 04","11,700","12,300","12,500","11,650","81.06K","-5.26%"
"2022- 05- 06","11,550","11,700","11,800","11,450","10.90K","-1.28%"
"2022- 05- 09","11,500","11,600","11,650","10,950","24.64K","-0.43%"
"2022- 05- 10","11,400","11,300","11,450","10,750","28.58K","-0.87%"
"2022- 05- 11","11,650","11,250","11,650","11,250","13.22K","2.19%"
"2022- 05- 12","11,600","11,550","11,700","10,950","22.53K","-0.43%"
"2022- 05- 13","11,650","11,450","11,750","11,300","16.41K","0.43%"
"2022- 05- 16","11,600","11,650","11,950","11,500","30.33K","-0.43%"
"2022- 05- 17","11,450","11,600","11,600","11,250","14.67K","-1.29%"
"2022- 05- 18","11,700","11,650","12,200","11,500","81.88K","2.18%"
"2022- 05- 19","11,600","11,400","11,600","11,150","21.77K","-0.85%"
"2022- 05- 20","11,500","11,500","11,550","11,300","19.37K","-0.86%"
"2022- 05- 23","11,300","11,500","11,500","11,200","15.25K","-1.74%"
"2022- 05- 24","11,050","11,400","11,400","10,850","38.31K","-2.21%"
"2022- 05- 25","11,200","11,200","11,350","10,750","21.38K","1.36%"
"2022- 05- 26","11,000","11,200","11,400","11,000","43.20K","-1.79%"
"2022- 05- 27","11,100","11,100","11,350","10,950","32.90K","0.91%"
"2022- 05- 30","11,250","11,100","11,250","11,000","27.12K","1.35%"
"2022- 05- 31","11,150","11,200","11,300","10,950","22.38K","-0.89%"
"2022- 06- 02","11,000","11,150","11,150","10,900","32.30K","-1.35%"
"2022- 06- 03","10,750","11,000","11,150","10,750","47.53K","-2.27%"
"2022- 06- 07","10,400","10,750","10,900","10,000","97.36K","-3.26%"
"2022- 06- 08","10,300","10,400","10,500","10,000","58.14K","-0.96%"
"2022- 06- 09","9,980","10,300","10,300","9,980","62.14K","-3.11%"
"2022- 06- 10","9,980","9,960","9,980","9,640","56.13K","0.00%"
"2022- 06- 13","9,470","9,690","9,690","9,270","56.71K","-5.11%"
"2022- 06- 14","9,380","9,100","9,420","8,990","42.49K","-0.95%"
"2022- 06- 15","8,840","9,120","9,360","8,670","56.20K","-5.76%"
"2022- 06- 16","8,600","8,840","9,160","8,600","41.39K","-2.71%"
"2022- 06- 17","8,200","8,590","8,590","8,030","62.45K","-4.65%"
"2022- 06- 20","7,500","8,330","8,330","7,500","77.93K","-8.54%"
"2022- 06- 21","7,630","7,590","7,760","7,550","36.25K","1.73%"
"2022- 06- 22","7,100","7,610","7,770","7,100","55.16K","-6.95%"
"2022- 06- 23","6,960","7,050","7,200","6,730","49.87K","-1.97%"
"2022- 06- 24","7,280","6,970","7,330","6,880","42.14K","4.60%"
"2022- 06- 27","7,490","7,370","7,490","7,280","32.07K","2.88%"
"2022- 06- 28","7,300","7,520","7,520","7,180","30.98K","-2.54%"
"2022- 06- 29","7,260","7,280","7,280","6,960","27.81K","-0.55%"
"2022- 06- 30","6,970","7,240","7,250","6,910","34.65K","-3.99%"
"2022- 07- 01","6,900","6,860","7,120","6,600","40.45K","-1.00%"
"2022- 07- 04","6,860","6,950","7,200","6,650","31.02K","-0.58%"
"2022- 07- 05","7,220","6,980","7,280","6,910","28.31K","5.25%"
"2022- 07- 06","7,300","7,300","7,510","7,180","40.21K","1.11%"
"2022- 07- 07","7,400","7,400","7,450","7,200","37.98K","1.37%"
"2022- 07- 08","7,500","7,500","7,590","7,280","26.57K","1.35%"
"2022- 07- 11","7,690","7,500","7,820","7,460","32.54K","2.53%"
"2022- 07- 12","7,540","7,660","7,660","7,330","14.94K","-1.95%"
"2022- 07- 13","7,580","7,540","7,640","7,350","9.03K","0.53%"
"2022- 07- 14","7,590","7,570","7,620","7,450","7.18K","0.13%"
"2022- 07- 15","7,620","7,590","7,620","7,300","12.36K","0.40%"
"2022- 07- 18","7,730","7,570","7,800","7,440","20.72K","1.44%"
"2022- 07- 19","7,710","7,700","7,800","7,530","11.23K","-0.26%"
"2022- 07- 20","7,660","7,730","7,940","7,660","15.31K","-0.65%"
"2022- 07- 21","7,770","7,590","7,800","7,590","6.67K","1.44%"
"2022- 07- 22","7,720","7,750","7,830","7,600","8.87K","-0.64%"
